,tweetid,created_at,user_name,text,favourite_count,retweet_count,location,hashtags,nb_sentiment,nb_pos,nb_neg,pattern_polarity,pattern_subj,pattern_pos,Vader_scores,sentiment
94,1.30408e+18,9/10/2020 15:29,plsbereasonable,b'Meaning behind Tesla logo',1,0,Earth,Tesla ,negative,0.30034423407917393,0.6996557659208256,-0.4,0.7,0.4,0.0,neutral
95,1.30408e+18,9/10/2020 15:27,SecdevB,b'RT JeffreyAWelch Tesla recently target Russian criminals looking introduce malware systems Tesla emplo xe2 x80 xa6',0,1,,,positive,0.5995319559821907,0.4004680440178109,0.0,0.125,0.0,-0.5719,negative
96,1.30408e+18,9/10/2020 15:26,JeffreyAWelch,b'Tesla recently target Russian criminals looking introduce malware systems Tesla xe2 x80 xa6',0,1,"Phoenix, AZ",,positive,0.5995319559821907,0.4004680440178109,0.0,0.125,0.0,-0.5719,negative
97,1.30408e+18,9/10/2020 15:22,SolutionChicago,"b'Tesla Investor Forum. Live chat, breaking news, detailed analysis. Join community o xe2 x80 xa6'",0,0,"Chicago, IL",,positive,0.9492166846874162,0.050783315312581324,0.2681818181818182,0.625,0.2681818181818182,0.296,neutral
98,1.30408e+18,9/10/2020 15:19,AutomobilesDot,"b'RT arobbo26 First ever Tesla ordered today, time see Model3 like live'",0,5,,Tesla Model3 ,positive,0.9288009137892703,0.07119908621072843,0.19318181818181818,0.41666666666666663,0.19318181818181818,0.3612,neutral
99,1.30408e+18,9/10/2020 15:13,theJakubKeller,b Remember said wished got Tesla $ 80 $ 170 $ 340? You have got another chance ge xe2 x80 xa6 ,1,0,"Cleveland, OH",,positive,0.6247383764449439,0.3752616235550568,0.0,0.0,0.0,0.25,neutral
100,1.30407e+18,9/10/2020 15:06,Teslomania,b'Reminds Bernie Madoff CNBC NikolaBadger Nikola Tesla ElonMusk fuelcell hydrogenstrategy',1,0,"Ohio, USA",CNBC NikolaBadger Nikola Tesla ElonMusk fuelcell hydrogenstrategy ,positive,0.5,0.5,0.0,0.0,0.0,0.0,neutral
101,1.30407e+18,9/10/2020 15:05,mooroobee,b'Is possible transfer Tesla Model Y preorder friend family member? Model Y RWD FSD p xe2 x80 xa6',0,0,"Austin, TX",,positive,0.8313368250872665,0.16866317491273364,0.0,1.0,0.0,0.4939,neutral
102,1.30407e+18,9/10/2020 15:05,fudtbear,b'Follow guy great tesla news.',0,0,Niceville,tesla ,positive,0.5158338014047836,0.4841661985952168,0.8,0.75,0.8,0.6249,positive
103,1.30407e+18,9/10/2020 15:05,topflighttrader,b'You know else good play? $ TSLA xf0 x9f x92 xb8 Who else got in? Someone part 3 day free trial believed our xe2 x80 xa6',0,0,United States,,positive,0.514147336073359,0.4858526639266419,0.55,0.7000000000000001,0.55,0.8385,positive
104,1.30407e+18,9/10/2020 15:01,JesuisSanta,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,California,Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
105,1.30407e+18,9/10/2020 15:00,dana_marlane,b'bought Tesla Model 3 end April 2020 paint already chipping multiple locations on xe2 x80 xa6',0,0,"Houston, TX",Tesla ,negative,0.14846741998017515,0.8515325800198226,0.0,0.0,0.0,0.0,neutral
106,1.30407e+18,9/10/2020 15:00,balchlogistics,b A new electric xf0 x9f x94 x8b pickup truck longer range Tesla is Cybertruck beat hotly anticipated EV m xe2 x80 xa6 ,0,0,USA,Tesla Cybertruck ,positive,0.5995302709299205,0.4004697290700817,0.19318181818181818,0.6522727272727273,0.19318181818181818,0.0,neutral
107,1.30407e+18,9/10/2020 14:58,AmineTX,"b'If believe company it. There Vegas want gamble. Own Tesla, Apple, xe2 x80 xa6'",0,0,"Texas, USA",Tesla Apple ,positive,0.563345630131893,0.436654369868108,0.6,1.0,0.6,0.0772,neutral
108,1.30407e+18,9/10/2020 14:56,torquenewsauto,b'Elon Musk reminds Tesla ModelS ModelX hospital grade HELPA air filters air filters xe2 x80 xa6',4,0,"Fort Mill, SC",Tesla ModelS ModelX ,positive,0.5360220743014279,0.4639779256985727,0.0,0.0,0.0,0.0,neutral
109,1.30407e+18,9/10/2020 14:51,Teslomania,b Hindenburg is short Report Nikola key points NYSE GM Seeking Alpha NikolaBadger Nikola Tesla Tsla Trevo xe2 x80 xa6 ,0,0,"Ohio, USA",NikolaBadger Nikola Tesla Tsla ,positive,0.6888905256257442,0.3111094743742574,0.0,0.65,0.0,0.0,neutral
110,1.30407e+18,9/10/2020 14:49,NobodyT2222,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,"California, USA",Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
111,1.30407e+18,9/10/2020 14:48,scherfcom,"b' NIKOLA is EMPTY FACTORY CONSTRUCTION SITE . If still believe Nikola pipe dream, take look at xe2 x80 xa6'",2,0,"Las Vegas, NV, USA",Nikola ,positive,0.629782161610274,0.37021783838972605,-0.1,0.5,0.1,-0.1363,neutral
112,1.30407e+18,9/10/2020 14:45,Teslomania,b'NKLA investigated fiduciary breach NikolaBadger nikola beginning tesla ElonMusk xe2 x80 xa6',1,1,"Ohio, USA",NikolaBadger nikola tesla ElonMusk ,negative,0.46755725190839653,0.5324427480916035,0.0,0.0,0.0,0.0,neutral
113,1.30407e+18,9/10/2020 14:43,OGems370,b'RT SisaDarling IgnoranceIt punkskelm RookieXBT Tezos printing money! It xe2 x80 x99s team geniuses. Investing Tezos like investin xe2 x80 xa6',0,3,,Tezos Tezos ,negative,0.3080632428443641,0.6919367571556336,0.0,0.0,0.0,0.4199,neutral
114,1.30407e+18,9/10/2020 14:37,yngy6477,b'RT JMMZHerrera TSLA announced hiring Red Green redesign Tesla ModelY. Order month get free case duct xe2 x80 xa6',0,1,"Philadelphia, PA",TSLA Tesla ModelY ,negative,0.15965756815666665,0.8403424318433314,0.06666666666666667,0.3666666666666667,0.06666666666666667,0.5106,positive
115,1.30407e+18,9/10/2020 14:36,JMMZHerrera,b' TSLA announced hiring Red Green redesign Tesla ModelY. Order month get free case o xe2 x80 xa6',4,1,"Hermosillo, Sonora, MX",TSLA Tesla ModelY ,negative,0.48716776085413577,0.5128322391458656,0.06666666666666667,0.3666666666666667,0.06666666666666667,0.5106,positive
116,1.30407e+18,9/10/2020 14:34,GWMarketingSvcs,"b There is always lot buzz surrounding Tesla, really continue disrupt market. mean, there is xe2 x80 xa6 ",0,0,New England,,positive,0.8773034809433985,0.12269651905660138,-0.056249999999999994,0.44375,0.056249999999999994,0.0,neutral
117,1.30406e+18,9/10/2020 14:30,CheeButter,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,"New York, NY",Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
118,1.30406e+18,9/10/2020 14:27,TTacticks,b'Temporary shortsell nvidia stockmarket. Should got better price eyes Tesla a xe2 x80 xa6',0,1,United States,shortsell nvidia stockmarket price Tesla ,negative,0.4222009641192038,0.5777990358807961,0.5,0.5,0.5,0.4404,neutral
119,1.30406e+18,9/10/2020 14:12,Tsutsaev_Ruslan,b'RT 28delayslater Tesla join S and amp P month. $ TSLA',0,2,,Tesla ,positive,0.5514779143141815,0.4485220856858188,0.0,0.0,0.0,0.296,neutral
120,1.30406e+18,9/10/2020 14:10,sgammon46,b'RT AngelBlabber couldn xe2 x80 x99t afford Tesla got entry level EV instead xf0 x9f xa4 xa3',0,2,westparis maine ,Tesla ,negative,0.4179113113118849,0.5820886886881146,0.0,0.0,0.0,0.0,neutral
121,1.30406e+18,9/10/2020 14:06,atj721,b'RT torquenewsauto Why Tesla left S and amp P 500 join index? Tesla SP500 TSLA xe2 x80 xa6',0,2,"Tampa, FL",Tesla SP500 TSLA ,negative,0.4811398187194749,0.518860181280525,0.0,0.0,0.0,0.296,neutral
122,1.30406e+18,9/10/2020 13:59,AutoSpies,b'Lucid Teases A New SUV Does The World Really Need ANOTHER $ 100K SUV? AutoSpies Auto News xe2 x80 xa6',0,0,"Plano, Texas",,negative,0.06749190314372357,0.9325080968562764,0.16818181818181818,0.32727272727272727,0.16818181818181818,-0.296,neutral
123,1.30406e+18,9/10/2020 13:56,markburgerenerg,b'Awaiting faux populist outcry ElectricVehicles rich LucidMotors Tesla exp xe2 x80 xa6',0,0,"Oak Park, IL",ElectricVehicles LucidMotors Tesla ,negative,0.2476312672720097,0.7523687327279902,0.375,0.75,0.375,0.0772,neutral
124,1.30406e+18,9/10/2020 13:55,BArmstrong_TDA,"b'Effective Sept 21, S and amp P500 welcome $ ETSY, Teradyne $ TER Catalent $ CTLT roster. $ TSLA, sadly f xe2 x80 xa6'",3,0,"Salt Lake City, UT",Teradyne Catalent ,negative,0.05466371436479371,0.9453362856352067,0.3,0.9,0.3,0.0516,neutral
125,1.30405e+18,9/10/2020 13:38,merrymenhunter,b'It opinion Tesla going 400 today StockMarket dow NASDAQ This financial advice eve xe2 x80 xa6',0,0,United States,Tesla StockMarket dow NASDAQ ,negative,0.16765345775134247,0.8323465422486577,0.0,0.0,0.0,0.0,neutral
126,1.30405e+18,9/10/2020 13:33,AmineTX,b'Beyond battery vs hydrogen capacity believe Nikola business model make succeed. Video Tells xe2 x80 x98 Th xe2 x80 xa6',0,0,"Texas, USA",Nikola ,negative,0.21097737695415542,0.7890226230458455,0.0,0.0,0.0,0.4939,neutral
127,1.30405e+18,9/10/2020 13:18,scherfcom,b'Hindenburg Research NIKOLA HOW TO PARLAY AN OCEAN OF LIES INTO A PARTNERSHIP WITH THE LARGEST AUTO OEM IN AMERI xe2 x80 xa6',2,0,"Las Vegas, NV, USA",,negative,0.12173522196352594,0.8782647780364757,0.0,0.0,0.0,-0.5473,negative
128,1.30405e+18,9/10/2020 13:15,tinsaearegay,b'RT torquenewsauto Why Tesla left S and amp P 500 join index? Tesla SP500 TSLA xe2 x80 xa6',0,2,,Tesla SP500 TSLA ,negative,0.4811398187194749,0.518860181280525,0.0,0.0,0.0,0.296,neutral
129,1.30404e+18,9/10/2020 13:02,DaddieHack,"b' $ TSLA $ 388 6 premarket. $ 12 $ 400 premarket price target called last night. Tesla, whether xe2 x80 xa6'",0,0,"Charlotte, NC",Tesla ,negative,0.3122978443271915,0.6877021556728082,0.0,0.06666666666666667,0.0,0.0,neutral
130,1.30404e+18,9/10/2020 13:01,ialtun,b'RT stoxline Tuesday NASDAQ Top Volume Leaders Apple $ AAPL Sell Nikola $ NKLA Strong Buy Tesla Inc $ TSLA Sell Workhorse $ WK xe2 x80 xa6',0,2,draltunibrahim@gmail.com,NASDAQ Apple Nikola Tesla Workhorse ,negative,0.09381462231702904,0.9061853776829731,0.4666666666666667,0.6166666666666667,0.4666666666666667,0.6249,positive
131,1.30404e+18,9/10/2020 13:00,torquenewsauto,b'Why Tesla left S and amp P 500 join index? Tesla SP500 xe2 x80 xa6',2,2,"Fort Mill, SC",Tesla SP500 ,positive,0.5770950177421996,0.42290498225780104,0.0,0.0,0.0,0.296,neutral
132,1.30404e+18,9/10/2020 12:48,bearclaw_d,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,DETROIT MOTOR CITY,Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
133,1.30404e+18,9/10/2020 12:47,ASNHaarlem,b'RT ElectricRaph Self parking self charging xf0 x9f x94 x8c xe2 x9a xa1 xef xb8 x8f Tesla TeslaMotors EV TheFuture',0,183,"Haarlem , Nederland",Tesla TeslaMotors EV TheFuture ,negative,0.31451612903225784,0.6854838709677424,0.0,0.0,0.0,0.0,neutral
134,1.30404e+18,9/10/2020 12:34,Rosemarie910,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,,Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
135,1.30403e+18,9/10/2020 12:08,scherfcom,"b' TESLA $ TSLA best understood collection dozen startups mostly series, increasingly in xe2 x80 xa6'",1,0,"Las Vegas, NV, USA",TESLA startups ,positive,0.5011729659268899,0.4988270340731104,0.75,0.4,0.75,0.6369,positive
136,1.30403e+18,9/10/2020 12:07,RBflyboy,b'Great Tesla thread here.',0,0,Somewhere in the Mitten,Tesla ,negative,0.28662305922944237,0.7133769407705578,0.8,0.75,0.8,0.0,neutral
137,1.30403e+18,9/10/2020 11:54,Path_Trading,b'RT Path Trading $ TSLA Long Gap Play TESLA Sept 9 Update Technical Analysis Chart Watch ',0,1,"Chicago, IL",TESLA ,positive,0.6068237722438581,0.39317622775613786,-0.025,0.25,0.025,0.34,neutral
138,1.30402e+18,9/10/2020 11:51,Dunbardoesit,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,"Florida, USA",Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
139,1.30402e+18,9/10/2020 11:50,SheepleFan,"b'The current generation kids talk elonmusk Tesla, bunch guys think Nikola Tesla. NikolaTesla xe2 x80 xa6'",2,0,White House,NikolaTesla ,negative,0.31115094195362253,0.6888490580463782,0.0,0.4,0.0,0.0,neutral
140,1.30402e+18,9/10/2020 11:44,jasonmudd9,"b'Tesla falls 21 , worst single day loss history tesla'",0,0,United States,tesla ,negative,0.39736360875014426,0.6026363912498555,-0.5357142857142857,0.6071428571428571,0.5357142857142857,-0.7506,negative
141,1.30402e+18,9/10/2020 11:38,chadoking,b'RT ayokasystems Tesla Panasonic adding another manufacturing production line massive factory operates Tesla N xe2 x80 xa6',0,1,In The Cloud!,Tesla Panasonic manufacturing factory ,positive,0.665171444383267,0.3348285556167308,0.0,1.0,0.0,0.0,neutral
142,1.30402e+18,9/10/2020 11:33,28delayslater,b' Tesla join S and amp P month. $ TSLA',65,2,"Ohio, USA",Tesla ,positive,0.5514779143141815,0.4485220856858188,0.0,0.0,0.0,0.296,neutral
143,1.30402e+18,9/10/2020 11:28,JermTesla,b'Check video above! Tesla Teslamodel3 Model3 EV',0,0,"South Carolina, USA",Tesla Teslamodel3 Model3 EV ,negative,0.495873042886317,0.5041269571136827,0.0,0.1,0.0,0.0,neutral
144,1.30401e+18,9/10/2020 10:56,fwalsh1,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,"Rhinelander, WI",Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
145,1.30401e+18,9/10/2020 10:53,DAVIDTR23812186,"b' xf0 x9f x91 xa9 new TESLA? xf0 x9f xa7 x91 xf0 x9f x8f xbc xe2 x80 x8d xf0 x9f xa6 xb1 yeah hold Coke, I xe2 x80 x99m going Google it it xe2 x80 x99s called LucidAir xf0 x9f x91 xa9 wish I xe2 x80 xa6'",0,0,"Minneapolis, MN",TESLA LucidAir ,negative,0.3813301786956867,0.6186698213043124,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.5994,positive
146,1.30401e+18,9/10/2020 10:46,bendertony,b'Nikola Tesla 1926 interview Collier xe2 x80 x99s magazine. nikola tesla',3,0,"Austin, TX",nikola tesla ,positive,0.5572653884964672,0.44273461150353177,0.0,0.0,0.0,0.0,neutral
147,1.30401e+18,9/10/2020 10:46,altcoingazette,b'RT altcoingazette Global Stocks Mixed After Wall Street Rebounds From Slump .October days away .Bear market rally? Babson Br xe2 x80 xa6',0,1,"Tallahassee, Florida",,positive,0.9715434581278288,0.02845654187217185,0.0,0.125,0.0,0.0,neutral
148,1.30401e+18,9/10/2020 10:41,RoadtripC,b'Electric vehicle start up Lucid unveils Air sedan take Tesla CNBC 517 miles single charge! tesla',1,0,"Arizona, USA",tesla ,positive,0.9402675867615509,0.059732413238447926,-0.08928571428571427,0.21428571428571427,0.08928571428571427,0.0,neutral
149,1.30401e+18,9/10/2020 10:37,annettewalls,b'RT Anon decoder Libertards getting destroyed anywhere pop heads Qanon Maga Tesla Trump Trump2020 Trump2020Landslide htt xe2 x80 xa6',0,31,Middle Tennessee ,Qanon Maga Tesla Trump Trump2020 Trump2020Landslide ,negative,0.23295231336882027,0.7670476866311796,0.0,0.0,0.0,-0.4939,neutral
150,1.30401e+18,9/10/2020 10:33,theJakubKeller,b Sometimes feel unfair advantage Model 3 owner. It is almost like insider trading xf0 x9f xa4 x94 Is legal? Tesla TSLA $ tsla ,1,0,"Cleveland, OH",Tesla TSLA ,positive,0.9716847661378769,0.02831523386212085,-0.15,0.6,0.15,0.1548,neutral
151,1.304e+18,9/10/2020 10:19,towardselectric,"b RT theJakubKeller So many YouTube videos whether good idea buy Tesla vehicle, solar and or Powerwall. I will make ea xe2 x80 xa6 ",0,1,,Tesla ,positive,0.585027621036901,0.41497237896309846,0.6,0.55,0.6,0.4404,neutral
152,1.304e+18,9/10/2020 10:15,theJakubKeller,"b So many YouTube videos whether good idea buy Tesla vehicle, solar and or Powerwall. I will make i xe2 x80 xa6 ",2,1,"Cleveland, OH",Tesla ,positive,0.585027621036901,0.41497237896309846,0.6,0.55,0.6,0.4404,neutral
153,1.30399e+18,9/10/2020 9:53,altcoingazette,b'Global Stocks Mixed After Wall Street Rebounds From Slump .October days away .Bear market rally? Babso xe2 x80 xa6',1,1,"Tallahassee, Florida",,positive,0.9499183451956649,0.05008165480433567,0.0,0.125,0.0,0.0,neutral
154,1.30399e+18,9/10/2020 9:23,4rodas1volante,b RT CrittendenAuto Regarding bits fake wood trim used hold Tesla Model Y is LCC place. xf0 x9f xa4 xa3 ,0,1,Perdido algures em Portugal,Tesla ,positive,0.6453769480129432,0.35462305198705507,-0.5,1.0,0.5,-0.4767,neutral
155,1.30398e+18,9/10/2020 9:06,JOSEPEREZJR01,"b'RT PawlowskiMario Lucid Motors unveiled new EV starts $ 80,000 beat Tesla Model S paper xe2 x80 x94 check Air xe2 x80 xa6'",0,4,"Born in SP, lives in Brasilia",Lucid EV Tesla ,positive,0.9335582113887423,0.06644178861125709,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.0,neutral
156,1.30398e+18,9/10/2020 8:50,DaddieHack,b Then fact ARK fund went around buying $ TSLA like CardiB buys KY Jelly. With Tesla is $ 5B xe2 x80 xa6 ,0,0,"Charlotte, NC",CardiB Tesla ,positive,0.9272519730513457,0.07274802694865505,0.0,0.0,0.0,0.3612,neutral
157,1.30398e+18,9/10/2020 8:41,DaddieHack,"b'Not mention BatteryDay around corner w rumors ElonMusk debut new 1.24M mile battery yes, ser xe2 x80 xa6'",1,0,"Charlotte, NC",BatteryDay ElonMusk ,negative,0.3501090924389073,0.6498909075610941,0.13636363636363635,0.45454545454545453,0.13636363636363635,0.4019,neutral
158,1.30398e+18,9/10/2020 8:36,DaddieHack,b'Premarket moves $ TSLA Tesla mean nothing w HUGE short squeeze coming $ TSLA Your sex and age Avg. Daily Vol 76.4M N xe2 x80 xa6',0,0,"Charlotte, NC",Tesla ,positive,0.5442476327585362,0.45575236724146334,0.02187500000000002,0.471875,0.02187500000000002,-0.3621,neutral
159,1.30397e+18,9/10/2020 8:14,DaddieHack,"b RayGordonChess msndrstd elonmusk RBReich Shorting $ TSLA fool is errand. Valuations, poor expos, elonmusk s xe2 x80 xa6 ",1,0,"Charlotte, NC",elonmusk ,positive,0.5099999999999997,0.49000000000000016,-0.4,0.6,0.4,-0.7184,negative
160,1.30397e+18,9/10/2020 8:06,DaddieHack,b' $ TSLA Tesla Like boss. xf0 x9f x98 x8e',0,0,"Charlotte, NC",Tesla ,negative,0.4425626981839145,0.5574373018160855,0.0,0.0,0.0,0.3612,neutral
161,1.30397e+18,9/10/2020 7:55,GranCube,b'RT SisaDarling IgnoranceIt punkskelm RookieXBT Tezos printing money! It xe2 x80 x99s team geniuses. Investing Tezos like investin xe2 x80 xa6',0,3,,Tezos Tezos ,negative,0.3080632428443641,0.6919367571556336,0.0,0.0,0.0,0.4199,neutral
162,1.30396e+18,9/10/2020 7:53,CitezenB,b'RT SisaDarling IgnoranceIt punkskelm RookieXBT Tezos printing money! It xe2 x80 x99s team geniuses. Investing Tezos like investin xe2 x80 xa6',0,3,,Tezos Tezos ,negative,0.3080632428443641,0.6919367571556336,0.0,0.0,0.0,0.4199,neutral
163,1.30396e+18,9/10/2020 7:47,MrsToLive,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,,Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
164,1.30396e+18,9/10/2020 7:47,bigcity_scalper,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,"Atlanta, GA 📍 Orlando, FL",Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
165,1.30394e+18,9/10/2020 6:27,FullPowerMode,b'So Tesla Europe 323 Euros equates 387.00 Us Dollars. Congratulations traders h xe2 x80 xa6',1,0,United States Of America,,positive,0.9043191361727653,0.0956808638272345,0.0,0.0,0.0,0.5994,positive
166,1.30393e+18,9/10/2020 5:44,MB4maticAMG_SA,b'RT HtownDj4500 Repost kingdonakadonk download.ins xe2 x9d x8c MERCEDESBENZ OR TESLA? WHICH ONE SHOULD DRIVE TODAY? newmusicalert xe2 x80 x9cGOTTA xe2 x80 xa6',0,1,Sun City:South Africa,Repost MERCEDESBENZ TESLA newmusicalert ,positive,0.5596905447518508,0.4403094552481497,0.0,0.0,0.0,0.0,neutral
167,1.30393e+18,9/10/2020 5:38,CrittendenAuto,b Regarding bits fake wood trim used hold Tesla Model Y is LCC place. xf0 x9f xa4 xa3 ,2,1,"Woodstock, Illinois",Tesla ,positive,0.6453769480129432,0.35462305198705507,-0.5,1.0,0.5,-0.4767,neutral
168,1.30393e+18,9/10/2020 5:32,RoadtripC,b'Electric vehicle start up Lucid unveils Air sedan take Tesla CNBC tesla',1,0,"Arizona, USA",tesla ,positive,0.9031279351937049,0.0968720648062967,0.0,0.0,0.0,0.0,neutral
169,1.30393e+18,9/10/2020 5:31,jenningsrall,"b'RT TDANetwork xe2 x80 x9c Tesla xe2 x80 x99s around 10 years, Rivian xe2 x80 x99s working pickup truck well, none supply cha xe2 x80 xa6'",0,71,United States,Tesla ,negative,0.3881257267861792,0.6118742732138215,0.0,0.0,0.0,0.2732,neutral
170,1.30393e+18,9/10/2020 5:17,godfreymeyer,"b'RT josiebellini Software eating world pmarca Just Tesla sends software updates cars, sending updates xe2 x80 xa6'",0,411,,Tesla ,negative,0.058244181828994185,0.9417558181710034,0.0,0.0,0.0,0.0,neutral
